ORF,label,alpha_mean,alpha_std,alpha_range,alpha_missing_ratio,alpha_autocorr_lag1,alpha_autocorr_lag2,alpha_peak_count,alpha_ls_dominant_period,alpha_ls_max_power,alpha_ls_band_power,alpha_sin_amplitude,alpha_sin_freq,alpha_sin_phase,cdc15_mean,cdc15_std,cdc15_range,cdc15_missing_ratio,cdc15_autocorr_lag1,cdc15_autocorr_lag2,cdc15_peak_count,cdc15_ls_dominant_period,cdc15_ls_max_power,cdc15_ls_band_power,cdc15_sin_amplitude,cdc15_sin_freq,cdc15_sin_phase,cdc28_mean,cdc28_std,cdc28_range,cdc28_missing_ratio,cdc28_autocorr_lag1,cdc28_autocorr_lag2,cdc28_peak_count,cdc28_ls_dominant_period,cdc28_ls_max_power,cdc28_ls_band_power,cdc28_sin_amplitude,cdc28_sin_freq,cdc28_sin_phase,elu_mean,elu_std,elu_range,elu_missing_ratio,elu_autocorr_lag1,elu_autocorr_lag2,elu_peak_count,elu_ls_dominant_period,elu_ls_max_power,elu_ls_band_power,elu_sin_amplitude,elu_sin_freq,elu_sin_phase,cross_autocorr_lag1_mean,cross_autocorr_lag1_std,cross_autocorr_lag1_min,cross_autocorr_lag2_mean,cross_autocorr_lag2_std,cross_autocorr_lag2_min,cross_ls_band_power_mean,cross_ls_band_power_std,cross_ls_band_power_min,cross_ls_max_power_mean,cross_ls_max_power_std,cross_ls_max_power_min,cross_std_mean,cross_std_std,cross_std_min,n_experiments_high_autocorr
YLL011W,0,0.0011111111111111,0.3153637914974614,1.14,0.0,0.2380287742659401,0.0448029441522278,3,80.2788944723618,0.3195107166611032,19.30687140606388,0.4293011454485885,0.0034830519259679,4.807641910787369e-18,-1.8503717077085938e-17,0.533276038589147,2.01,0.0,0.0432318088598219,0.486983092735944,8,20.30150753768844,0.6720591769526681,1.863472202270758,0.8893138021406755,0.0016666666666666,2.680356537408616,0.0,0.1900657780874821,0.6200000000000001,0.0588235294117647,0.4111422596248805,-0.0391495828496544,4,155.62814070351757,0.5280164939352496,6.851157073512986,0.1899366875675298,0.0056083070737496,2.7301082758539656e-15,-1.982541115402065e-18,0.5383174846553976,2.15,0.0,0.5849382877082561,-0.0520828808899,3,394.2964824120603,0.5096409667759417,0.7802382041309077,0.591840708648484,0.0016666666666666,1.1408883525551601e-29,0.23080094758354752,0.15028574129404332,0.0432318088598219,0.16421215134617242,0.23079257231220987,-0.0391495828496544,9.340500227282542,7.335560235302966,1.863472202270758,0.5065287958496737,0.14472708820454894,0.3195107166611032,0.3462352027246968,0.1418052743536619,0.1900657780874821,1
YLL012W,1,-0.0011111111111111,0.3756015750897173,1.32,0.0,0.4124316146289874,0.0515139481997985,4,64.19095477386935,0.6080004540276575,27.73346585293889,0.2414449033197885,0.0120915821702839,5.088159300886341e-31,-0.0004347826086956,0.4927692665888549,1.77,0.0416666666666666,0.5062454100275603,0.6127240357399614,6,20.30150753768844,0.4214947741093802,1.42946792314463,0.3886469227264459,0.0067466922831621,1.0808353854064614e-12,-0.000625,0.3536677245310915,1.44,0.0588235294117647,0.5497866425296509,-0.1630666091661518,5,94.3718592964824,0.3898600084394734,20.20937809401321,0.1705739352792568,0.0066902587782125,3.393981207810449e-32,0.0007142857142857,0.410808684803771,1.51,0.0,0.4176368036015492,0.4761455006501909,4,382.7386934673367,0.656620018871972,2.044734544035924,0.425653164046976,0.0021957013140793,2.5875320898934847e-21,0.4894878890620662,0.05731324340313062,0.4124316146289874,0.16705712492453603,0.32708352699445004,-0.1630666091661518,16.457437290032242,11.061430637432279,1.42946792314463,0.4731184121921703,0.09624643199284516,0.3898600084394734,0.4073461887365546,0.061063355745772506,0.3536677245310915,3
YLL013C,0,3.0839528461809906e-18,0.2664374014452342,0.97,0.0,-0.5949246852303836,0.4572047676679314,7,14.233668341708542,0.5963467376095812,2.2250025006659246,0.0406743915187129,0.0106835675489279,5.403845742597144e-12,6.938893903907228e-18,0.4466542286825459,1.7000000000000002,0.0,0.2915240493169727,0.541794250106235,9,259.2964824120603,0.5554160039743133,1.3224234501038443,0.0888866428614677,0.0159324299018186,8.657608124053459e-11,9.796085511398439e-18,0.3104266513725149,1.26,0.0,0.0883932389733147,-0.4383245591741173,3,38.89447236180904,0.440241909034024,7.295365728652324,0.0371070985299225,0.0124957066258367,0.0301737921252931,0.0014285714285714,0.3600765224793423,1.34,0.0,0.6245444410898728,0.2708267577122857,3,486.7587939698493,0.6437378198752338,0.741145509000013,0.2911006951534866,0.0270385754231335,6.379932044876899e-21,-0.0716691323133654,0.3791770138704688,-0.5949246852303836,0.1868914862000164,0.443441219464127,-0.4383245591741173,3.614263893140697,2.628883828824657,1.3224234501038443,0.5306682168726394,0.06608842107849836,0.440241909034024,0.3411727605000983,0.07671817961315608,0.2664374014452342,0
YLL014W,0,3.0839528461809906e-18,0.2979373535941182,1.04,0.0,-0.0879447376097633,0.6229633598341878,6,14.233668341708542,0.3852234748455864,16.6583427334237,0.2317936792061232,0.008862875887635,1.3896467138040813e-12,0.00125,0.2846973905160823,1.23,0.0,-0.1168952303003296,0.1562840780839593,8,108.89447236180904,0.2704371004559669,4.700198230413276,0.0400852926618075,0.0034645167873227,1.1833631394571877e-29,0.0,0.3196286908273411,1.23,0.0588235294117647,0.1956499079596015,-0.2950208962238731,5,70.10050251256281,0.5409048267744889,13.247695309023422,0.7961120136168258,0.0016666666666666,4.069398038548363,-0.0021428571428571,0.1416322487202368,0.4599999999999999,0.0,-0.4202893506642506,0.4457872601270485,5,59.12060301507538,0.4928773061373552,4.067473482467578,0.1131090876972423,0.0034716391363136,2.703526920393778,-0.0030633533168304694,0.1410076898898148,-0.1168952303003296,0.16140884723142465,0.37478302259372154,-0.2950208962238731,11.535412090953466,5.029793922410911,4.700198230413276,0.39885513402534745,0.11083791271934768,0.2704371004559669,0.30075447831251384,0.014399099025473412,0.2846973905160823,0
YLL015W,0,-7.569702440626067e-18,0.2641280681102187,1.06,0.3888888888888889,-0.32674858564892,-0.0476835904336066,2,17.620603015075375,0.5263759599269211,18.50315837084881,0.2564477843226175,0.0162927944011477,0.3012024812409997,0.0005555555555555,0.5809424548115494,1.74,0.25,-0.1774679228924393,0.4453775681338728,7,20.30150753768844,0.4099361426483086,2.1700187320423643,0.5568795411968761,0.0026973748974264,5.587290462012462,-0.0006249999999999,0.2624278174565341,1.11,0.0588235294117647,0.4588554850446605,0.2043285001098457,4,130.20100502512562,0.5786754569651859,13.264383749557917,0.2895115027376526,0.0079710939400841,3.4331756599866,0.0009090909090908,0.4262192040691683,1.59,0.2142857142857142,-0.1887446833398907,-0.6357692071838268,3,111.20603015075378,0.7494200856553378,7.656411109068435,0.1221938719283474,0.0046654745488113,5.364731525363182e-11,-0.015120341165566245,0.3406474149243896,-0.32674858564892,0.20067415927003732,0.20130796006319338,-0.0476835904336066,11.312520284149697,6.809316698753462,2.1700187320423643,0.5049958531801385,0.07052692522439138,0.4099361426483086,0.369166113459434,0.14975009578280093,0.2624278174565341,1
YLL016W,0,0.0006249999999999,0.2054102221774758,0.8200000000000001,0.1111111111111111,-0.3241094303571959,-0.167150278661066,5,26.673366834170853,0.3177136429400303,4.89563410376951,0.0889624667615631,0.0125644669308202,0.8406195004406739,0.0004761904761904,0.4768295711355337,1.5499999999999998,0.125,-0.3939988963329847,0.697165493755337,8,20.30150753768844,0.6312992235574473,1.3407971360043984,0.3160034450361259,0.004117052203838,2.8603232632257263,5.102127870520021e-19,0.2599321178353166,0.97,0.0,0.199089799019558,-0.2540748559638208,4,57.38693467336683,0.4664162025254952,9.29200010918529,0.2833444948489005,0.0016666666666666,3.020960548070164,-0.0007142857142857,0.1815199432456896,0.72,0.0,0.3824876281375333,-0.0593439549178162,3,411.63316582914575,0.4508866126503075,2.005156893596185,0.1739492988138695,0.0024293149175096,0.4214963281165423,-0.17300617589020753,0.26465410793667005,-0.3939988963329847,0.09198011971015006,0.4293995600474964,-0.2540748559638208,5.1761437829864,3.252119456629367,1.3407971360043984,0.47180968967432424,0.12807757120981816,0.3177136429400303,0.31405730371610874,0.11722988116567301,0.2054102221774758,0
YLL017W,0,1.002284675008822e-17,0.233238075793812,0.9,0.0,0.3493478023038069,0.3036400956387269,6,131.92964824120602,0.4526487956000046,16.73195209329835,0.2174615739456372,0.0075914412494707,0.0943978689277464,0.0008695652173913,0.4558023317134996,2.0,0.0416666666666666,-0.1080159493656625,0.3631056377275655,7,20.30150753768844,0.4635181046245072,2.2668578838463858,0.0188151999392679,0.0055526406936415,1.0063750221637513e-17,-0.0029411764705882,0.2114311097895747,0.8400000000000001,0.0,0.5439566231568352,-0.1173807223893658,3,80.50251256281406,0.6450504893499934,24.14037394317124,0.2369250659915373,0.0125394834640147,1.1104024006116764,-0.0007142857142857,0.2602598779712936,0.99,0.0,-0.2419338825498929,-0.405121154317706,4,148.69346733668343,0.4461932223966858,3.9351955973923687,0.1038731205832329,0.0036786515521158,2.265625285824357,0.26176282536499323,0.273276910805908,-0.1080159493656625,0.1831216703256422,0.21386959218889054,-0.1173807223893658,14.379727973438657,9.083405929933361,2.2668578838463858,0.5204057965248351,0.0882487395822214,0.4526487956000046,0.3001571724322954,0.11041723188986718,0.2114311097895747,2
YLL018C,0,0.0005555555555555,0.1141866027470542,0.41,0.0,-0.1242996186751067,-0.0869913866879185,5,14.233668341708542,0.4234740100222693,4.934131964422149,0.8830011886576132,0.0016666666666666,4.0289652755682015,4.625929269271485e-18,0.2734044622898463,1.11,0.0,-0.2250071051700417,0.3743723888224785,8,20.30150753768844,0.4124769276010436,3.70255119820772,0.1192707610695078,0.0038912534247475,3.06289663285211e-17,0.0006249999999999,0.3256238003816674,1.5699999999999998,0.0588235294117647,-0.2614875359671616,0.270010979441022,6,26.180904522613066,0.3221830763210974,5.852120804919555,1.3460822749084926,0.0016666666666666,0.6057425015067578,-0.0007142857142857,0.23291519872245,0.84,0.0,0.2109519826626316,-0.223765102645325,2,293.16582914572865,0.4103232463182335,2.401711540470807,0.1394263213923987,0.0023712512744585,2.2610131572678943e-21,-0.2035980866041033,0.05801661095295867,-0.2614875359671616,0.18579732719186062,0.1975400174768967,-0.0869913866879185,4.829601322516474,0.8806654169235623,3.70255119820772,0.3860446713148034,0.04537959484026504,0.3221830763210974,0.23773828847285594,0.08992767131405269,0.1141866027470542,0
YLL019C,0,-0.0005882352941176,0.2043489112000612,0.8,0.0555555555555555,-0.0870503115448193,0.2955958187287539,5,65.03768844221105,0.3256601154522658,17.23625983005163,0.1654086227629117,0.0148109336504165,8.054339518254132e-17,0.0004347826086956,0.2078561011617656,0.95,0.0416666666666666,0.4170619970664856,0.1964537294979386,6,128.39195979899498,0.5057309117634857,6.912561980393167,0.0589637873617851,0.0049248204062595,5.1632255019078426e-11,-0.0013333333333333,0.3973221474935532,1.7000000000000002,0.1176470588235294,0.4899804364927408,0.2381963340422876,4,178.84422110552762,0.5036193549791155,9.284421568361289,0.428345184846506,0.0046137483344594,1.8371719732024616,-0.0007142857142857,0.2321472527056383,0.8300000000000001,0.0,0.5286222164389038,0.0910312353638109,4,345.1758793969849,0.5410289218204928,1.8728655332537845,0.2482970822493108,0.002958346129253,1.8247218464203252,0.2733307073381357,0.2565607579507925,-0.0870503115448193,0.24341529408966003,0.040642478781399705,0.1964537294979386,11.144414459602027,4.415077537209681,6.912561980393167,0.4450034607316223,0.08439289154450623,0.3256601154522658,0.26984238661846,0.09015317398714656,0.2043489112000612,2
YLL020C,0,-1.5419764230904953e-18,0.1941934888483934,0.76,0.0,0.035769003765394,0.3644224222860742,5,154.79145728643215,0.3002309146479104,11.71307766781711,0.1094875338348535,0.0141892518180682,5.931468748054803e-24,-0.0004166666666666,0.3218757416388435,1.5,0.0,-0.1205161516194863,0.1787136106365836,7,20.30150753768844,0.4492826152912547,3.4016075285378222,0.1620185710735434,0.0044291632024487,2.600101844039324,-0.000625,0.2400382456505629,0.92,0.0588235294117647,-0.0575400574505534,-0.0268941397015897,5,77.03517587939697,0.3783352425311176,11.751405570900229,0.7431486306230174,0.0016666666666666,3.835953866740892,4.270088556250602e-18,0.33295876390559,1.4500000000000002,0.0714285714285714,0.2790623903248348,0.6378513904291596,3,550.3266331658292,0.4418090778043457,3.62556423304508,0.3922919100176238,0.0016666666666666,2.04343123284574,-0.0474290684348819,0.06420247410900048,-0.1205161516194863,0.17208063107368934,0.1598231527551054,-0.0268941397015897,8.955363589085053,3.927129744235393,3.4016075285378222,0.37594959082342755,0.060873480086274474,0.3002309146479104,0.2520358253792666,0.05281190433302611,0.1941934888483934,0
YLL021W,0,7.34706413354883e-18,0.3167481835223461,1.36,0.0555555555555555,-0.2799250512062791,-0.0823328026479949,4,19.314070351758797,0.3029639039978128,7.228419341922984,0.1102070839765229,0.0134146150359396,1.322673204293243e-22,0.0008333333333333,0.3900845706026095,1.91,0.0,0.193533130536769,-0.2098910336338893,5,90.35175879396984,0.3197728423026402,4.183964503234275,0.2203444726933016,0.0057502368723349,3.929349652756806e-19,0.0,0.4631684358848301,1.62,0.0588235294117647,0.529595564199476,-0.1660436616485184,4,83.96984924623115,0.7684167544216397,23.926991982542624,0.4207055905599581,0.0102716651648117,1.2737999457613016e-19,-0.0016666666666666,0.2427218343884391,0.77,0.1428571428571428,-0.1907609676660644,-0.0731688162603673,3,92.56281407035176,0.5325105260237218,5.682769061502139,0.0093591739852231,0.0059734897175433,0.4629752856032874,0.14773454784332196,0.33206830554799466,-0.2799250512062791,-0.1527558326434675,0.052916288436317356,-0.2098910336338893,11.779791942566627,8.678825877755523,4.183964503234275,0.4637178335740309,0.21556392613485048,0.3029639039978128,0.3900003966699286,0.059775847348861454,0.3167481835223461,1
YLL022C,1,6.5307236742656274e-18,0.3616140288793466,1.23,0.0555555555555555,0.6812310569741257,-0.0682395528948187,2,59.9572864321608,0.8111600667003478,23.47570906766869,0.3847180973460703,0.0145297409237843,4.349527143482053e-17,-0.0008333333333333,0.5301486950742111,1.76,0.0,0.5167576756621953,0.3734117462943934,8,119.19597989949747,0.7003519971029046,7.28367538144814,0.4486648374492632,0.0016666666666666,2.6248607202969376,0.0,0.5094850341275983,1.8,0.0588235294117647,0.4473467870607202,-0.2058540057530651,3,80.50251256281406,0.7307619796327838,24.62473933113292,0.5863626549849416,0.0115605244722408,3.9152703080694485e-18,-0.0007142857142856,0.4550896973708164,1.2799999999999998,0.0,0.6809832277981576,0.1175285823683388,3,359.62311557788945,0.7356701217712167,1.4416049799887132,0.3156141676335882,0.0088314436341981,3.3975111044826565,0.5484451732323471,0.09807662329330558,0.4473467870607202,0.03310606254883653,0.24710376120301752,-0.2058540057530651,18.461374593416583,7.917734835650876,7.28367538144814,0.7474246811453454,0.04674641724774562,0.7003519971029046,0.467082586027052,0.07505313287284435,0.3616140288793466,3
YLL023C,0,0.0005555555555555,0.22836306916405,0.8800000000000001,0.0,-0.1719997437981766,0.5990689286957431,7,14.233668341708542,0.4348285383440776,12.92441419821517,0.2824732574979889,0.0031677407431273,2.664071022895706e-19,-0.0004166666666666,0.4878650698593709,2.45,0.0,-0.4041793187344636,0.1017412489881734,9,20.30150753768844,0.3590985581420228,1.833892276600178,0.0419824003276903,0.0064776212747512,5.838723684202819e-09,0.000625,0.2146645275191036,0.8,0.0588235294117647,0.4373360944916833,0.2980987752240716,4,133.6683417085427,0.5889891991225532,16.64303295811397,0.2426282769864399,0.0074845202328013,2.673494539879336,-0.0007142857142857,0.32351781328113,1.12,0.0,0.2786430220230174,0.4244177448339941,4,431.8592964824121,0.52742835381888,2.069985802634826,0.4041678432970234,0.0016666666666667,2.079981939114812e-12,-0.04628098934698562,0.3548623691798107,-0.4041793187344636,0.33296965096932934,0.20452495973557797,0.1017412489881734,10.467113144309772,6.290543605728635,1.833892276600178,0.46097209853621784,0.09565577524732395,0.3590985581420228,0.3102975555141748,0.12568367468595684,0.2146645275191036,1
YLL024C,0,-0.0005555555555555,0.2579938031603391,0.8700000000000001,0.0,0.1481881700715893,-0.185781418757879,4,26.93467336683417,0.3238570376886192,12.071555491562036,0.0326450391902698,0.0227513477179225,2.702749186800629e-18,-0.0012499999999999,1.1830198381684054,3.28,0.0,0.9152712878568016,0.895400062982461,7,343.7688442211055,0.9143120806642352,0.581988895248424,1.5703826609290987,0.0027746538896221,3.258647562586034,2.0816681711721685e-17,0.7028957959754775,2.1100000000000003,0.0588235294117647,0.7090418092757402,0.5787978513461343,4,176.4321608040201,0.8185957250510045,9.570795321846344,1.635890148160006,0.0033909144466278,2.9913591465081955,-1.1895246692412392e-17,0.3936459613118657,1.44,0.0,0.4163480640061849,-0.2907735761397991,3,137.1356783919598,0.4893362063715552,1.300341643720581,0.4857435485202588,0.001666666676025,2.969815620396824,0.5908337557347104,0.3241234182007832,0.1481881700715893,0.42947216519023873,0.4538442974736351,-0.185781418757879,7.408113236218934,4.93358763953114,0.581988895248424,0.6855882811346197,0.258750232910313,0.3238570376886192,0.7146364791014074,0.3777315396688356,0.2579938031603391,2
YLL025W,0,0.0016666666666666,0.1716666666666666,0.6599999999999999,0.0,0.1761754777360411,0.1295296834491439,6,61.65075376884422,0.4437840688583397,15.028994810257377,0.1521932054177038,0.0149800117082853,3.4928785960781105e-15,-0.0004347826086956,0.3414098424610816,1.26,0.0416666666666666,-0.3543514656904319,0.4529080587482024,9,19.547738693467338,0.6887346038806775,2.3967346244799907,0.1853838305672751,0.0053115109123814,0.967650193107005,3.2653618371328133e-18,0.3843252299198442,1.8,0.0,-0.3220063269008655,-0.1040051677530111,4,14.623115577889449,0.4214167607571612,5.718698020066338,0.2871174120369819,0.046447609976504,0.9006294472965598,-1.982541115402065e-18,0.1498570747650669,0.55,0.0,-0.1775027580551525,-0.2261163548141287,4,79.34673366834171,0.3836257847157697,4.017875830664806,0.0778753971999614,0.0034386420062616,0.8047577591155687,-0.16672743828508543,0.2428282786424361,-0.3543514656904319,0.15947752481477842,0.22834292977134762,-0.1040051677530111,7.7148091516012345,5.346765008699015,2.3967346244799907,0.5179784778320595,0.12108761306115479,0.4214167607571612,0.2991339130158641,0.09181995712287239,0.1716666666666666,0
YLL026W,0,1.2335811384723961e-17,0.4303874223688853,1.58,0.0,0.4486132019021245,0.0242346235034146,4,178.5,0.3389574973482512,10.706637324269204,0.3114007646211546,0.0145920441121141,0.2998853438097794,1.8503717077085938e-17,1.084158659975559,3.7,0.0,0.7959668024739127,0.9187685500903812,10,405.57788944723615,0.8433331660317357,0.3915362268742537,1.666457764872705,0.0019680097368555,3.832873916484252,-0.00125,0.7257227001410387,2.91,0.0588235294117647,0.623355976587259,-0.0050857546385919,4,154.47236180904522,0.503122103735429,12.313694424686284,0.7385742970657332,0.0065124925300426,2.1378663490711656,-0.0007142857142856,0.90105069054897,3.54,0.0,0.60003624905528,0.1806466182999857,2,440.5276381909548,0.6104109826595205,1.877301686085532,1.437596952716228,0.0016666666666681,2.596898645299422,0.6226453269877655,0.14180740395500344,0.4486132019021245,0.3126391396517346,0.42876533425843677,-0.0050857546385919,7.803955991943248,5.282274334109588,0.3915362268742537,0.5618042557051387,0.21004983537218827,0.3389574973482512,0.7467562608284943,0.26731506477916667,0.4303874223688853,3
YLL027W,0,0.0022222222222222,0.1707680543751135,0.67,0.0,0.1167140912190639,-0.0152626467530629,6,27.78140703517588,0.2759135508871527,17.206075291063883,0.1147408811498658,0.0086406494780136,1.0915261822931584e-19,-0.0008333333333333,0.5173805551901703,1.91,0.0,0.2093085950334314,0.3397050464877725,9,20.30150753768844,0.4014400854431244,2.7720061133401592,0.4345737260801592,0.0030025374661344,0.940491703631042,0.0,0.2980981382028408,1.28,0.0588235294117647,0.6222581681024367,0.2092423007032814,4,56.23115577889447,0.3540260873261912,14.77420937286481,0.0275900929151996,0.0086849232501268,5.4016445753005266e-17,0.0007142857142857,0.1765731044765589,0.5900000000000001,0.0,0.0947312724945506,0.0965941754290245,3,142.91457286432163,0.3870248240487128,2.162375434057382,0.1064604070748859,0.0127611850203832,0.5992844524428796,0.31609361811831066,0.21976651896106172,0.1167140912190639,0.177894900145997,0.1466003875675961,-0.0152626467530629,11.584096925756285,6.309685746307078,2.7720061133401592,0.3437932412188227,0.05175429820475913,0.2759135508871527,0.3287489159227082,0.14315413385914147,0.1707680543751135,1
YLL028W,1,0.0011111111111111,0.6040317218388901,2.0700000000000003,0.0,0.6950974555961301,0.4780574464249751,5,159.0251256281407,0.5558260819307588,17.663201259065275,0.9321890857263088,0.0040585779170147,2.545950502490559,-1.8503717077085938e-17,0.6021004899516359,2.51,0.0,0.5682933818283471,0.1724394786037641,6,113.0150753768844,0.761751635327351,9.116592691558363,0.0278138365821262,0.0057480155519918,3.2265287442623967e-12,0.000625,0.658762748927867,2.28,0.0588235294117647,0.7622269967219208,0.4797383125450954,3,98.99497487437183,0.5386117613912255,19.664536474189447,1.3984304624159762,0.0019375405663048,1.7039372306448137e-19,-0.0007142857142857,0.3535627704567624,1.36,0.0,0.3850659918092529,-0.3389796856818974,2,301.8341708542713,0.3802511906053132,2.9497161981117244,0.321471312741233,0.0033020720533245,2.151829737274776,0.6752059447154659,0.08041275147744055,0.5682933818283471,0.37674507919127825,0.14446750534588987,0.1724394786037641,15.481443474937697,4.574190622892564,9.116592691558363,0.6187298262164451,0.10137557766025886,0.5386117613912255,0.6216316535727976,0.026267484283184615,0.6021004899516359,3
YLL029W,0,-0.0005555555555555,0.1917020901242986,0.58,0.0,0.1844322651604123,0.3616004325789215,6,148.8643216080402,0.3159136840252853,14.81562652947009,0.376335662141283,0.0032056888020245,1.3926414401645864e-20,-0.0004166666666666,0.3032941252132802,1.2799999999999998,0.0,-0.2586860098467824,0.4311131089233593,9,20.30150753768844,0.3221033839374191,1.4338737353500337,0.1876243683330508,0.003983804127541,8.287704703093341e-15,6.938893903907228e-18,0.2488724572948963,0.89,0.0588235294117647,0.4400373310456453,0.1954049489909274,4,240.0,0.5426845372872858,4.930553881901421,1.1963441814701552e-15,0.0020435137743746,0.6901804768032593,0.0007142857142857,0.4609224336001865,1.85,0.0,0.2948013165010827,0.0036410841776693,3,356.7336683417085,0.4446685173546953,3.013385246686664,0.4477811979068034,0.0028553709485348,2.059423756570802,0.12192786211975841,0.28865628589098874,-0.2586860098467824,0.3293728301644027,0.09888898803784793,0.1954049489909274,7.060018048907182,5.666791578406965,1.4338737353500337,0.3935672017499967,0.10547215403304612,0.3159136840252853,0.247956224210825,0.045561864068709816,0.1917020901242986,1
YLL030C,0,-6.5307236742656274e-18,0.2356967143947293,0.9,0.0555555555555555,0.36333074552411,0.2826988391040768,3,55.723618090452256,0.3278763529984323,21.149611110547685,0.1934868145543367,0.0090512941518304,1.7123612637000292e-11,-0.0009523809523809,0.3377080277667982,1.27,0.125,-0.58377290603585,0.3343604255304736,8,20.30150753768844,0.3910982119320587,1.0684434284431967,0.0742643953890164,0.005716652154929,1.487793214491202e-14,-0.0014285714285714,0.688734420543083,2.41,0.1764705882352941,0.0542502569566535,-0.1503691931871076,5,36.58291457286432,0.4820880246067727,8.91002461168857,3.3435858830553453,0.00166666666857,3.821518022023875,0.0021428571428571,0.2799024976009776,1.05,0.0,-0.4693192154940317,0.04462204237131,4,59.12060301507538,0.484374977890641,4.221465186468394,0.1973763318759871,0.0016666666666666,2.177009446072557,-0.05539730118502883,0.39435032813846943,-0.58377290603585,0.1555633571491476,0.2173526687121754,-0.1503691931871076,10.376026383559816,8.263380856346336,1.0684434284431967,0.40035419651242127,0.0632959443301785,0.3278763529984323,0.4207130542348702,0.1940415189459282,0.2356967143947293,1
YLL031C,0,0.0005555555555555,0.2381286352238643,1.09,0.0,0.0598555944819273,0.2549376922372108,6,60.80402010050251,0.4904334754232751,16.93977645601841,0.0659593529232278,0.0110681847342128,4.317883506900697e-15,0.0013043478260869,0.3623750681008509,1.2599999999999998,0.0416666666666666,0.1727100147929617,0.386996335865052,8,20.30150753768844,0.4289941867772774,2.7472571074430743,0.5567024793209439,0.0019307892041677,3.8131340171909224e-10,0.0,0.2860506948077561,1.11,0.0588235294117647,0.4168177176684858,-0.1458875612520057,4,85.12562814070351,0.5805429965747354,23.88617971460144,0.2116365890202069,0.0085924250840078,2.987628637866524e-27,0.0007142857142857,0.3647986584740818,1.27,0.0,0.3224548066267816,0.2390214555847814,3,385.6281407035176,0.50804907815644,2.1828169438845557,0.3827524705658311,0.0026037254609072,3.320165066927408,0.21646110898112494,0.14897674992977952,0.0598555944819273,0.16534882228341902,0.22658469522655142,-0.1458875612520057,14.524404426020974,8.797311285475361,2.7472571074430743,0.49999021959176265,0.062237496506436084,0.4289941867772774,0.2955181327108238,0.05116325703731938,0.2381286352238643,1
YLL032C,1,-1.5419764230904953e-17,0.4606517122512409,1.6,0.0,0.5899200602378399,0.2941768732515443,5,60.80402010050251,0.7823267915869943,28.968774050105097,1.3655357232587733,0.0016666666666666,0.5487473843012934,-0.0004166666666666,0.5351205406780378,1.76,0.0,0.6874674281349274,0.263245070143016,4,119.19597989949747,0.7896689259176675,8.329876526314855,0.3615097145644472,0.0060404836337515,6.244205326667953e-12,0.0,0.4660606183749062,1.52,0.0588235294117647,0.5937034618467757,0.0126196935590644,2,80.50251256281406,0.8716605261942247,30.725387974785555,0.2606042158954626,0.0076751685014976,4.624132045525565e-26,0.0014285714285714,0.2251620731465969,0.65,0.0,0.045835397264928,-0.0185966396867182,5,417.4120603015076,0.3208369576248817,3.596821491625943,0.018956295054493,0.0047007717140441,0.0181552125188027,0.6236969834065144,0.04511895941159928,0.5899200602378399,0.19001387898454158,0.1260706597586254,0.0126196935590644,22.6746795170685,10.168626677277071,8.329876526314855,0.8145520812329622,0.040492860264105666,0.7823267915869943,0.48727762376806166,0.033902041140171486,0.4606517122512409,3
YLL033W,0,0.0005555555555555,0.3092189483597203,1.16,0.0,0.4230073603105244,0.4741765288146554,7,65.03768844221105,0.5964357975608898,27.39754094727825,0.0516331896466028,0.0499999999999992,2.5408259212785267,-0.0008333333333333,0.5106688152696314,2.68,0.0,-0.338820589520183,-0.019356246901629,9,20.30150753768844,0.2249679534953344,0.9365420857617092,0.1637068610267513,0.0038835958021077,1.4198131996849408e-19,6.5307236742656274e-18,0.363868107973205,1.16,0.0,0.3602797427774771,-0.2678135327076114,5,77.03517587939697,0.6032438990910628,17.822737878115927,0.0620882785105918,0.0081521978708498,2.2473997775949373e-11,0.0007142857142857,0.2877117676155944,0.97,0.0,0.354308667603563,0.4737327592510406,3,495.427135678392,0.5615788587302882,1.881499187832515,0.036100659963803,0.0046626939511075,4.35983098292208e-05,0.14815550452260615,0.3452950193937755,-0.338820589520183,0.062335583068471666,0.3083747494660268,-0.2678135327076114,15.385606970385297,10.939251055514324,0.9365420857617092,0.47488255004909563,0.17673816177155635,0.2249679534953344,0.39458529053418556,0.08506143347749193,0.3092189483597203,2
